id|type|name|legend|is_other_wargear|faction_id|description|
000000923||Gravity Pulse||false|NEC|In your Shooting phase, you can select one enemy unit that can FLY and is within 24"" of this model. Until the start of your next Shooting phase, halve the Move characteristic of models in that unit. If the selected unit is an AIRCRAFT, roll 2D6: for each point by which the total exceeds that unit's Toughness characteristic, that unit suffers 1 mortal wound. Each unit can only be selected for this ability once per phase.|
000000924||Explodes||false|NEC|When this model is destroyed, roll one D6 before removing it from play. On a 6 it explodes, and each unit within 6"" suffers D6 mortal wounds.|
000000925||Explodes||false|NEC|When this model is destroyed, roll one D6 before removing it from play. On a 6 it explodes, and each unit within 6"" suffers D3 mortal wounds.|
000000927||Shadowed Wings||false|NEC|Each time a ranged attack is made against this unit, subtract 1 from that attack’s hit roll.|
000000928||Death Sphere Bombardment||false|NEC|Once per battle, in your Movement phase, after this model makes a Normal Move or Advances, you can select one enemy unit this model moved across as part of that move. If you do, roll 3D6 for each VEHICLE or MONSTER model in that unit, and roll one D6 for each other model in that unit (to a maximum of twelve D6): for each roll of a 3+, that unit suffers 1 mortal wound.|
000000930||Explodes||false|NEC|When this model is destroyed, roll one D6 before removing it from play. On a 6 it explodes, and each unit within 6"" suffers D3 mortal wounds.|
000000944||Spirit of Madness||false|NEC|Each time this model makes a melee attack against a unit, if this model’s Leadership characteristic is higher than the Leadership characteristic of that unit, you can re-roll the hit roll.|
000000946||Eternal Engines||false|NEC|In your Command phase, you can select one friendly MAYNARKH VEHICLE unit within 6"" of this model. When that unit uses its Living Metal ability this phase, it regains up to D3 lost wounds instead of 1.|
000000947||Predictive Strategist||false|NEC|If your army is Battle-forged and this model is on the battlefield, once per battle, when you use a Stratagem, this model can use its Predictive Strategy. If it does, reduce the CP cost of that Stratagem by 1CP (to a minimum of 0CP). Note that the CP cost is only reduced by 1CP for that use of the Stratagem, any future usages of it cost the normal amount of CPs.|
000000951||Phase Shift Generator||false|NEC|Friendly NECRONS models receive a 5+ invulnerable save against ranged attacks while they are within 6"" of this model.|
000000952||Teleportation matrix||true|NEC|This model has the Dimensional Translocation ability.|
000000954|Asuryani Abilities|Ancient Doom|The Aeldari loathe and fear She Who Thirsts above all else, for in Slaanesh they see their doom made manifest.|false|RT|You can re-roll failed hit rolls in the Fight phase for this unit in a turn in which it charges or is charged by a SLAANESH unit. However, you must add 1 to Morale tests for this unit if it is within 3"" of any SLAANESH units.|
000000954|Asuryani Abilities|Ancient Doom|The Aeldari loathe and fear She Who Thirsts above all else, for in Slaanesh they see their doom made manifest.|false|AE|You can re-roll failed hit rolls in the Fight phase for this unit in a turn in which it charges or is charged by a SLAANESH unit. However, you must add 1 to Morale tests for this unit if it is within 3"" of any SLAANESH units.|
000000955|Asuryani Abilities|Battle Focus|When the warriors of the Aeldari go to war, they enter a state of semi-trance, enabling them to attack with pinpoint precision then move away before retribution can be brought to bear.|false|AE|This unit is eligible to shoot in a turn in which it Advanced, but if it does so, then until the end of the phase, models in this unit can only make attacks with Assault or Pistol weapons they are equipped with, and when resolving those attacks, this unit is treated as having Remained Stationary.In your Shooting phase, after this unit has finished making its attacks, unless it Fell Back or Advanced this turn, this unit can make a Battle Focus move. When it does so, roll one D6: each model in this unit can make a Normal Move of up to a distance in inches equal to the result, as if it were your Movement phase. A unit that makes a Battle Focus move cannot embark within a TRANSPORT model at the end of that move, and until the end of the turn, such a unit is not eligible to declare a charge. A unit cannot make a Battle Focus move if it arrived as Reinforcements this turn, and a unit cannot make more than one Battle Focus move per turn.If a unit makes a Battle Focus move and any of its models wish to move over any part of an Area Terrain feature, subtract 3"" from the distance models in that unit can move when making that Battle Focus move (to a minimum of 0). This penalty applies even if every part of that Area Terrain feature is 1"" or less in height, but is not cumulative with any other penalties that Area Terrain feature may impose (e.g. the Difficult Ground terrain trait).Designers Note: Battle Focus and Area TerrainThere are several abilities in Codex: Aeldari which allow units to ignore modifiers to certain moves (such as the Alaitoc Fieldcraft Craftworld Attribute) or move a set distance (such as the Matchless Agility Stratagem). It should be noted that none of these abilities allow a player to ignore the penalty to Battle Focus moves incurred for moving through Area Terrain.|
000000955|Asuryani Abilities|Battle Focus|When the warriors of the Aeldari go to war, they enter a state of semi-trance, enabling them to attack with pinpoint precision then move away before retribution can be brought to bear.|false|RT|This unit is eligible to shoot in a turn in which it Advanced, but if it does so, then until the end of the phase, models in this unit can only make attacks with Assault or Pistol weapons they are equipped with, and when resolving those attacks, this unit is treated as having Remained Stationary.In your Shooting phase, after this unit has finished making its attacks, unless it Fell Back or Advanced this turn, this unit can make a Battle Focus move. When it does so, roll one D6: each model in this unit can make a Normal Move of up to a distance in inches equal to the result, as if it were your Movement phase. A unit that makes a Battle Focus move cannot embark within a TRANSPORT model at the end of that move, and until the end of the turn, such a unit is not eligible to declare a charge. A unit cannot make a Battle Focus move if it arrived as Reinforcements this turn, and a unit cannot make more than one Battle Focus move per turn.If a unit makes a Battle Focus move and any of its models wish to move over any part of an Area Terrain feature, subtract 3"" from the distance models in that unit can move when making that Battle Focus move (to a minimum of 0). This penalty applies even if every part of that Area Terrain feature is 1"" or less in height, but is not cumulative with any other penalties that Area Terrain feature may impose (e.g. the Difficult Ground terrain trait).Designers Note: Battle Focus and Area TerrainThere are several abilities in Codex: Aeldari which allow units to ignore modifiers to certain moves (such as the Alaitoc Fieldcraft Craftworld Attribute) or move a set distance (such as the Matchless Agility Stratagem). It should be noted that none of these abilities allow a player to ignore the penalty to Battle Focus moves incurred for moving through Area Terrain.|
